food_name,cluster_id
굴어묵탕,4232
알탕,3989
컵떡볶이,2989
볼,2034
안심스테이크,740
떡만두국,658
크리스마스머핀,4632
치킨파이,2656
미트파이,2111
닭안심구이,1781
레몬수플레,113
곰돌이김밥,36
스팸볶음,2089
굴콩나물국,1628
땅콩호두쿠키,1478
에스프레소쿠키,1546
오징어불고기,2969
매생이국,3498
단호박소고기말이,4508
참나물샐러드,877
베이글그라탕,3723
닭똥집튀김,1787
황도케익,4783
바베큐폭립,2030
눈꽃케익,2223
아망디오쇼콜라,3387
불고기밥케익,256
미나리오징어초무침,4465
커피치즈식빵,4999
꿀생강차,1121
돈가스,3281
해초샐러드,4386
김치나베돈가스,2100
곰국,4834
닭다리구이,1905
매콤고구마카레,4997
고구마고추장조림,3116
장미꽃머핀,2087
고구마오이카나페,1211
오이감자피자,4702
수제비후라이드치킨전골,3184
키위요거트파르페,4183
전복초,1405
감자버터구이,211
김치그라탕,120
마늘삼겹살구이,4421
고기만두,967
포춘쿠키,4351
묵은지삼겹살롤,942
야채두부계란찜,3166
청국장,2520
달걀하트쿠키,4538
장똑똑이,513
소세지볶음,319
쇠고기야채볶음,2415
고구마롤돈까스,1211
치즈고구마돈까스,2437
소고기샤브샤브,240
굴밥,1093
귤잼,4347
가래떡그라탕,4625
사골떡국,2546
바나나고구마구이,514
바베큐폭립오므라이스,2030
딸기샐러드,1225
만쥬,2453
오렌지파운드케이크,1450
닭봉조림,2732
브로콜리잡채덮밥,125
바나나와플,514
공갈빵,150
김치두부동그랑땡,1233
쥐포무침,1683
스틱,1577
치즈미트볼,2156
소고기주먹밥,3335
배수정과,4784
귤차,650
연어캘리포니아롤,1178
매생이계라말이,1899
어묵탕,1307
크림그라탕,4788
김치떡피자,924
바나나두유,459
부추만두,4996
해물철판볶음,1063
교촌치킨,494
파슬리후레이크,2593
파운드케익,2947
삼겹살김치볶음,1371
마늘어묵볶음,23
고사리나물,1791
오징어마조림,601
삼겹살,1088
소갈비찜,2286
대구지리,3102
대구매운탕,619
과일케이크,1116
고구마케이크,3722
깐쇼새우,4104
조개젓갈,3961
표고버섯돼지갈비찜,283
시금치불고기샌드위치,2364
미트볼그라탕,3069
두부베이컨말이,3973
호두만주,1356
불고기버섯전골,272
치즈김치볶음밥,462
후라이드치킨,3184
녹차쉬폰케이크,1374
까나페,4606
자반고등어찜,4310
초코쉬퐁,4177
파스타그라탕,1951
치킨피자토스트,1801
메쉬포테이토,1537
치즈롤치킨까스,2334
대하콩나물찜,4456
쇠고기당근감자말이,1000
간장김밥,4725
플로랑탱아망드,4219
대구찜,3102
김치만두,2929
해물누룽지탕,2544
볶음짬뽕,375
샤베트,1635
야채비빔밥,1564
견과류멸치볶음,3905
떡갈비구이,2219
대추단호박케이크,1087
양파식빵,2397
양미리조림,901
바게트,2490
소고기육회,240
스크램블에그김치볶음밥,3309
양갱,3792
바게트샌드위치,422
돼지고기장조림,1682
애플파이,410
참치호박잎쌈롤,826
강정,376
단호박와플,2020
호두팥만쥬,1356
연어무쌈말이,58
전복밥,2582
고구마찹쌀떡,1654
메이플피칸파이,4990
떡,3034
파스타소스,1951
두부고기부침,3718
제육볶음,2727
닭봉고로케,2732
귤양갱,650
귤젤리,639
단호박크림파스타,368
에이드,2275
두부,1688
고구마크림치즈케익,3206
크림치즈크루아상쿠키,1032
생강케이크,2017
단호박마카로니샐러드,1346
단호박마카로니그라탕,963
달걀찜밥,578
허니케이크,430
통밀뮈슬리쿠키,4384
고구마달걀토스트,3380
매생이콩나물죽,2706
꼬막비빔국수,202
돼지등갈비찜,2793
파래김치,732
두릅적,1052
오이물김치,890
닭가슴살동그랑땡,129
가지전,1057
모듬튀김,144
마늘전,2701
인절미,450
도라지나물,2563
연어스테이크,628
치즈초코칩파운드케이크,3450
요쿠르트치즈스콘,1068
닭볶음우동,3352
양파샌드위치,3802
쇠고기미역국,779
미나리나물,3829
대하구이,1748
고구마순무침,4440
카레볶음밥,1179
명란젓알밥,753
명란젓찜,2448
단호박식혜,3783
대구전,3102
야채케이크,909
삼겹살김치볶음밥,1631
모카비스킷,4670
고구마케익,3206
웨지감자,1587
파인애플볶음밥,1362
야채계란빵,1199
초코칩크림치즈컵케이크,1544
미니불고기햄버거,3177
견과류고구마쿠키,1944
까르보나라떡볶이,830
호박전,2988
떡맛탕,2642
치킨샐러드,1129
고구마샐러드,1012
브로콜리파스타,251
오이초밥,530
소세지샌드위치,4349
그린티라미수,2081
고구마빈대떡,3198
오믈렛,2913
자장면,479
돼지목살양념구이,2173
초코두부아이스크림,4537
오징어짬뽕라면,1636
장어탕수,1398
새우스틱,2320
새우소금구이,3193
주꾸미퀘사디아,4323
토마토참치스파게티,261
단호박고등어조림,1004
단호박파운드케이크,2485
킹크랩파스타,3132
삼겹살김치파스타,41
아몬드쵸콜렛,3480
닭도리탕,3836
쇠고기떡볶음,706
쇠고기장조림 ,3828
시래기나물,4335
가래떡피자,3753
마파두부,1758
키세스쿠키,1613
초콜릿,886
지중해샐러드,4408
해파리냉채,2274
초콜릿치즈타르트,4965
돼지고기김치볶음밥,4027
돈가스월남쌈,3281
찹쌀브라우니,2971
탄두리치킨,3942
치즈김치전,1676
홍합조림,3214
초코피칸쿠키,4841
바나나땅콩샐러드,3779
고구마건포도디저트,1211
맥모닝토스트,4978
헤이즐넛초콜릿,4083
아몬드초콜릿,3480
햄말이주먹밥,4266
닭꼬치구이,4361
매생이굴떡국,4937
우거지된장국,878
곤약탕평채,1645
모카초코쿠키,3514
바나나강정,514
삼치조림,366
가나슈초콜릿,2478
치즈초콜릿쿠키,3450
김치햄버거스테이크,2121
쌀가루모카머핀,1051
떡제육볶음,186
오쇼콜라,4122
생강쿠키,2017
바나나피자,514
레어치즈케익,2223
파베초콜릿,4646
시금치무침,1741
상추장떡,3774
초콜릿쿠키,265
전자렌지초콜릿찰떡,4559
가나슈타르트,4748
마들렌,180
아몬드초코타르트,1658
경양식돈까스,4448
코다리간장조림,4352
볶음쌀국수,849
타르트지,1361
호박고구마밥,247
호박고구마스프,4415
김치콩나물해장국,2162
사골된장국,2293
소고기무국,1866
딸기쨈,4685
김치치즈햄버그스테이크,2121
호박죽,2988
참치초밥롤,872
김치고구마크레페,1040
새우김치쌈밥,3455
해물단호박찜,2277
콩나물두부죽,4833
마블치즈케익,2223
짬뽕,2332
피망전,3529
야채키쉬,909
참치샌드위치,62
식빵햄카나페,3033
크런키초콜렛,1768
간장닭찜,602
진미채전,310
콩나물겨자채,3468
단호박계란구이,2020
콩비지김치전,3660
돈까스샐러드,2497
키조개해물떡볶이,4574
멸치새우볶음,2541
치킨커틀릿,3070
미역줄기볶음,17
새우볶음밥,473
와플햄버그스테이크,2323
자색고구마스프,801
고구마치즈케익,3206
딸기토스트,2634
참치짜장덮밥,2951
고구마경단,1211
마늘버터감자구이,2288
황태고추장구이,1703
오징어고추장찌개,1917
건포도미트볼구이,4794
베이글에그샌드위치,1181
두부계란찜,453
삼겹살김치찜,1371
귤샐러드,2164
쇠고기무국,779
삼겹살김치찌개,1112
굴두부국,349
마늘닭봉구이,1302
고갈비,699
짜사이,1664
닭날개간장조림,4330
야채떡볶이,2140
베이컨춘권,613
꿀경단,2525
강된장,3440
김치찌개그라탕,432
쭈삼불고기,428
해물파스타,1002
돈까스피자,1126
미역초무침,1097
쌀국수샐러드,2164
삼겹살고추장구이,417
배추무침,624
간장제육볶음,1081
전복회덮밥,1053
새우스파게티,4735
사과잼,4551
마론푸딩,921
쑥된장국,4661
쑥개떡,1118
쑥버무리,4079
쑥애탕국,3951
쑥튀김샐러드,4797
우엉조림,2745
표고버섯스파게티,283
꼬막미나리무침,3343
쉬림프스프링롤,2564
냉이된장찌개,1710
홍합부추전,3214
햄버거스테이크,2121
메이플캐러멜,3676
해산물또띠아피자,524
참치계란말이,4333
고등어무조림,1216
쌀피자,2884
돼지고기김치볶음,1030
파개장,2123
바닐라도넛,4894
건포도감자전,4794
고추까르보나라,263
오징어카레죽,1636
오징어순대,3319
오징어시금치고추장찌개,1917
파이,3020
버섯소고기장조림,2516
건포도샌드쿠키,4794
오징어링튀김,2595
참치덮밥,2951
고등어구이,1935
참치회새싹덮밥,543
불고기덮밥,256
새우야채죽,2218
파프리카멸치볶음,1855
닭고기스테이크,869
우거지된장지짐,193
오이김치,890
소고기찹쌀구이,240
돼지고기두루치기,2896
오징어어묵국밥,2128
아삭이고추장아찌,717
고구마소보로트위스트빵,3142
참치미역국,1722
버섯간장떡볶이,1733
뚝배기불고기,4273
햄치즈계란말이,1730
자루우동,203
짜장볶음,1959
오징어통구이,1636
새우유부초밥,604
다시마비빔국수,4503
크레페케익,3101
된장쑥칼국수,1391
부추감자전,939
두부피자,4081
찹스테이크단호박찜,2277
샤브샤브,4901
김치칼국수,1557
스낵,3764
요거트와플,1443
쌀국수볶음,849
과일브루케스타,471
오향계란장조림,618
식빵푸딩,3793
두유초코젤리,2213
두유아이스크림,4839
장조림,4392
스튜덮밥,1911
고등어김치찜,4513
콩비지찌개,4675
소고기감자볶음,3526
마늘참치볶음밥,1594
냉이참깨죽,3528
훈제오리딸기샐러드,329
부추강된장비빔밥,1069
케익,82
크런치바,1768
양파치즈빵,2397
두유토마토파스타,292
단호박두유리조또,1747
단호박두유프리타타,427
찹쌀미역수제비,3489
통닭구이,1302
베이비백립,3723
조랭이떡국,1957
계란덮밥,3637
호두비스킷,1356
참치완자김치찌개,1209
치즈햄말이주먹밥,3104
고등어보쌈,1216
달걀밥피자,578
단호박두유스프,2662
검은콩비지케익,4130
파스타소스해물떡볶이,1389
로즈마리올리브포카치아,1348
당근머핀,969
가자미조림,3912
닭간장조림,615
유자파운드케익,2947
토마토게살샌드위치,831
누룽지과자,527
에그토스트,2180
꽁치버거샌드위치,62
베이컨치즈샌드위치,1325
고추장쿠키,2678
달래어묵고추장볶음,1505
양파베이컨오픈샌드위치,3802
양배추쌈밥,3017
방아장떡,3843
치즈계란말이,2775
계란말이밥,2154
밥도그,2506
마카로니야채스프,3882
달걀치즈구이밥,578
대합치즈구이,435
멸치강정,860
김치말이삼겹살구이,3051
고구마치즈샌드위치,3646
요그르트생과일샐러드,4930
구운호떡,850
참치볶음밥,2511
초코칩소보로머핀,2446
두유프렌치토스트,225
토마토파스타샐러드,292
두유팬케익,1620
딸기쨈타르트,4685
소세지치즈크레이프,958
모카아몬드초코칩쿠키,3514
느타리버섯무침,2728
느타리버섯덮밥,3188
고구마양파스프,4415
미숫가루비스코티,382
딸기마들렌,4458
고구마무스케이크,3722
견과류초콜릿쿠키,4603
녹차크렌베리사브레,379
야채머핀,2140
초코치즈케익,1197
버섯오이무침,4193
부추식빵피자,3016
치즈미트롤,2334
김치치즈주먹밥,4478
참다래커틀릿,3993
김치소고기김밥,2551
야채주먹밥,3776
단호박식빵,4883
멸치튀김,4393
딸기치즈타르트,3252
비스코티,2387
초콜릿무스케이크,3094
두릅떡갈비,1988
크림치즈컵케익,191
레몬파운드케이크,3404
허브민트레몬쿠키,2124
머랭쿠키,2856
떡갈비스테이크,2002
단호박두부머핀,1565
쑥부침개,3708
김무침,656
쪽파두부동그랑땡,1233
간장비빔국수,1762
떡볶이제육볶음,1376
호두시금치된장무침,796
딸기슬러시,451
육회,4684
오븐찹쌀떡,2019
새싹롤샌드위치,3413
계란야채쌈,600
치킨샌드위치,3199
딸기와플,1745
고구마치즈케이크,3722
체리파이,2547
크레이프케이크,4595
새우김밥,3455
불고기김밥,4614
프레지에,3454
금귤정과,650
멸치주먹밥튀김,680
문어주먹밥,3653
파인애플오므라이스,4190
제육볶음도리아,2727
시금치고추장무침,1741
녹차스콘,2617
피칸머핀,1724
식빵피자,460
쑥전병,3777
닭봉구이,2732
아스파라거스스프,1828
퐁당쇼콜라,4491
비프버거,4704
딸기비스퀴롤케이크,645
망고무스케이크,176
바나나꿀호떡,514
딸기타르트,3252
컵케이크,1544
참치김밥,2527
마늘쫑무침,694
조기찜,988
김치볶음라면,4246
파인애플파운드케이크,4190
딸기치즈케이크,645
가또쇼콜라케이크,1894
달걀베이컨토스트샌드위치,3879
바지락순두부찌개,172
치킨볼,2034
취나물,968
퀘사딜라,3263
닭고기고추장조림,2713
중국식볶음밥,666
블루베리스콘,4818
미숫가루쿠키,382
롤치즈빵,3154
얼그레이컵케익,2182
미트볼스파게티,2777
브루스게타,471
닭봉치킨,2732
돈까스샌드위치,3135
토마토핫케익,4405
초콜릿찹쌀떡,103
녹차파운드케이크,3842
오픈토스트,3615
에그샌드위치,1543
삼겹살냉이양배추롤,640
소세지파프리카볶음,1099
카스타드,3161
통감자치즈오븐구이,4844
부추참치샐러드,1218
소보로치즈타르트,4965
오이깍두기,2985
매운돼지등갈비찜,2262
표고버섯잡채,1821
구운토마토까망베르베이컨샌드위치,3879
꽃게볶음밥그라탕,2577
닭꼬치,4361
삼겹살고추장불고기,4395
꼬막찜,342
자루소바,2361
과일케밥,3089
떡강정,2743
돈까스그라탕,751
모카컵케익,2182
유부주먹밥,544
사워크림블루베리머핀,1552
딸기쨈도너츠,4685
닭고기땅콩조림,2713
브로콜리달걀찜,1195
햄김치찌개,1209
롤치즈식빵,3154
황태달걀국,1258
초코큐브쿠키,1301
냉우동,4592
아스파라거스주먹밥,3230
나쵸피자,2685
